,review,label
1989,朴信惠的演技比想象中的好，后半段 哭戏比较有爆发力！导演的画面每一帧能看得出都是精心设计的！质感画面都不错。90后帅气的新人导演未来可期！这部电影全钟瑞的反派真的绝！反转多次！刺激惊悚！双女主搭配的很好选角很棒👍🏻朴信惠终于选对了次电影，不再局限在韩剧偶像剧！,2
1990,信号版蝴蝶效应，全钟瑞演技牛逼，相较之下朴信惠的韩剧演技就显得不太够用了,2
1991,"不错，开头本以为找了个跨越时空的朋友，要帮助这个朋友逃离后妈魔掌；结果却是找了个跨越时空的变态杀人犯，的确没猜到。
结尾那个彩蛋其实很不必要，看的怪害怕的，老老实实给一个HE不行么。
（女主长的挺漂亮，可惜总感觉演技飘忽不定）",2
1992,好看！剧情还挺跌宕起伏的，意外的发现朴信惠演的不错，有很大进步,2
1993,好看的，朴信惠演技真的可以，剧情也很饱满，演员演技在线，代入感很强，超出预期了,2
1994,从肉身穿越到媒介穿越，无论哪种穿越也要讲究基本法，就不说这头救人那边复活的戏码多么可笑了（即使是烂大街的超英电影，套用穿越元素时还知道考虑对尚未发生和既已发生的影响）。对于背景架空的科幻片或超英片玩玩逆转未来隔空对话的戏码还行，结果全世界都爱跟风这一套，这类从一开始就站不住脚的设定放到上世纪还能唬唬人，放到现在除了让人噗嗤冷笑外毫无意义。（都在提结尾那个“彩蛋”，这片最大彩蛋难道不是金叹的妈妈终于成了车恩尚的妈妈……）,0
1995,"全鐘瑞nb，朴信惠演的不差但還是被戯齡比她小這麼多的全鐘瑞吊打，如果李恩珠沒死讓她演朴信惠這個角色或者《綠魚》的女主沈惠珍年輕時演，找一個跟全鐘瑞演技同層次的更有看頭，或者把朴信惠這個角色換成男的讓劉亞仁來演，全鐘瑞真的nb，這才是她的第二部戲啊，前途無量，從書妍她媽沒死到又死了的反轉連接的不順暢（沒有這個反轉會四星半）


（突然又想起韓石圭來了，明明演技那麼好，現在卻沒啥資源）",2
1996,这电影太可以了，借电话连接过去和现在，《想见你》是探寻真相和爱情曾经，这部是精心策划的谋杀案，并试图篡改过去扭转现在，反派全钟瑞演技不俗，把边缘型人格和杀人欲望都摆在脸上，那张扭曲又呆滞的脸庞真有几分瘆人的魅力，两位女主角都贡献出精彩的周旋戏码，故事情节就如魔方转动，时时刻刻都在反转，杀机逐渐开始四伏，还涉猎了灵异色彩和驱魔禁锢，本来是双女主的灵魂救赎，后来演变成失控的摆荡人生，互相救赎其实就是彼此的阴谋算计，归根结底主题还是家庭关系的隔膜与和解，只是家人在频繁的“失去”和“获得”中间，情感无形升华到弥足珍贵的地步，揭露出来的情绪就更加动人，电影节奏凌厉，血腥度尚可，设定不新鲜但焕发出了生机感，结尾双反转，却又在情理之中，不是俗套的合家欢路线，而是更为暗黑的梦魇初始，爽利又硬派，非常可以！,2
1997,这种为了反转而反转的技术流没有全钟瑞完全撑不起。,1
1998,"❶摄人心魄的英淑、有气无力的书妍。
❷正向的影响时间线的行为所产生的影响，通过视觉效果（如：燃烧的楼梯、袖口的草莓汁液、隧道的车祸、地板的血书等）得到清晰的呈现。
❸画蛇添足的反转——反杀和握紧电话在那时有直接关联？",2
1999,20_217。先说朴信惠有进步了，但比起金钟瑞自然是差远了，金钟瑞真的很不错，虽然是演个相对来讲也许容易演的坏人和外放的角色，但狂放之余也相当有魅力。话说回来这电影完全是女性撑起的呢，四位。故事还可以的，虽然梗不新，中间转场的华丽效果和第一次改变未来的走向增加了新鲜感。最后正义战胜的部分相信多数人都会觉得无聊，但（是的后面还有）彩蛋也不错。作为韩国一贯的恐怖片套路来讲这部算是可以的,2
2000,前面很好。父亲复活之后天使女主智商清零。恶魔女主全程让人反胃。,1
2001,原来2020朴信惠才是赢家 又是和刘亚仁又是和全钟瑞搭戏的 ,1
2002,7分，两个女演员都很不错，尤其是全钟瑞。,1
2003,"所有恐怖烂片能犯的错基本都犯了，某种意义上，也算是一种了不起。
朴信惠真没出息，在言情剧演够了傻白甜，转战恐怖片，还tm是演傻白甜……
您的糖度是拿三聚氰胺打的底吧？",0
2004,还蛮好看的。像是带着后悔愧疚情绪做的噩梦，每失败一次，便强行重来一次。但在梦里与母亲和解，与自己和解，不如现实生活中珍惜当下，不过也可能没有当下可珍惜，只好在梦里实现这样的愿望。以及韩国电影里的恶女实在是太有个性了，演员应该也演得蛮爽吧。,2
2005,逻辑站不住脚，莫名其妙的穿越设定和时间线，以及女主蠢到要气死人的操作，我真不明白是什么人在给这部片叫好的，估计是因为科幻片和悬疑片看的少了，建议多补补,0
2006,https://i.lavayou.cn/archives/4098 自己坑爹自己要承认啊，不然越描越黑最后坑全家。,2
2007,看完从盒马买了两盒草莓,2
2008,时空来电拯救未来的蝴蝶效应，曾经每一次的细微改变都会引发后面一连串的变化，而反派女主母亲那句“你不死，将会有更多人死去”更是一语成谶，是本片的点题之句，跟魔鬼做交易的后果就是自己也会陷入漩涡之中无法脱身，而最后一而再再而三的反转，更是留给观众更多的想象空间。说实话，类型片完成这样，可以了。,2
2009,妈的可真会营销啊  期待满满的看完  就这？？？反社会障碍人格可真是万金油人设  最近棒子编剧就逮着这一个薅 无聊…反派无厘头变态 女主傻白甜 报道都出了还“是你杀的 没错吧？” 造孽啊,1
2010,相比于前辈《超时空来电》《黑洞频率》还是拍出了点新意，前者都是过去和未来互相拯救，《电话》却是救下过去本已该死的杀人狂魔。本可以是一场精彩的斗智斗勇，但无奈两者没能势均力敌，而是严重一边倒。就连最后本已升华而略感人的结局，在网飞商业化的刻意反转下也失去意义。,1
2011,让人对日渐疲惫的韩国通俗类型电影重新燃起希望的一部作品，如同曾经令人钦佩的在极强的模仿能力驱使下对外来经典模式的改进、变奏与最终的实现完美本土化，如同曾经那些宣告一个个未来之星到来的一部部闪光的作品，于李聪贤是，于全钟瑞也是，李沧东果然没挑错人。,2
2012,还不错 信惠欧尼真好看～,1
2013,就这？就可以爆款？不就是拿了《黑洞频率》的创意魔改了一下嘛，电话穿越不是1990年代才有的梗吗？编剧该解释一下女主角火车上丢了手机的那条线，现在的设计里女主角全程靠电话解决问题，始终没直接跟大反派对决，全靠配角们上手，本身就是剧作上的问题，再加上这个不能细想的逻辑，本质上就还是Netflix批量生产的大数据产物。,0
2014,"看了演职员表一惊，这个九零后鲜肉导演帅到完全可以自己出道了吧(ಥ_ಥ)电影可看性很强，看起来成本不高但各方面都很成熟，双女主厮杀怎么看都是因为女二走在时间线前面所以才一直占上风，让女一始终处于被动。朴信惠也太漂亮了吧～
p.s. 评论区一群事后诸葛亮......",2
2015,"虽有bug 但真的是韩国电影近一年最带劲的一部
爱死全中瑞了",2
2016,为什么未来改变之后她没有过去的记忆？这个BUG太大了吧。,1
2017,铃声响起的瞬间，所有的幸福都落入万劫不复的深渊。命运逆转的片刻，全部的线索都指向似是而非的童年。久违的喜悦化为恐惧，梦中的相聚变成分离，幼稚的善良孕育罪恶，漂浮的现在始于过去。本以为是来自天使的礼物，没想到竟误入恶魔的杀局。潘多拉的盒子之所以危险，是因为一旦开启，就再也无法关闭。处女作拍成这样，还能说什么呢？一个本来已经拍烂了的穿越类型片，利用平行时空双线叙事玩信息差的正反打，冲突点一个接着一个，后半段的平行蒙太奇设计也十分出彩，全程屏住呼吸，真的牛。宗教和寓言，现在与过去的生死较量，有点《娑婆诃》的意思。年幼时的无心之过，所造成的一系列后果，最终还是由母亲承担，一场穿越时空的救赎，母女达成和解，影片结束，到此算是一个完整的表达。彩蛋结尾完全是在炫技，画蛇添足，把原本的主题都给破坏了，可惜。,2
2018,暗黑版的“黑洞频率”，剧本很好，让原本超时空营救的老套故事朝着另一个方向飞驰而去。虽然在时空理论和意识决定论等方面不能细琢磨，但逻辑完整，且节奏一流。两位女演员表现都很好，全钟瑞最佳（那段致敬闪灵特别有感觉）。在女主角大起大落的经历中，老爸“二挂”的时候就隐约觉得这事儿无法收场了，果然，字幕之后的彩蛋，这才是最完美的结局。（这是惊悚片的金科定律：你搞出来的祸事，你必须负责，要么用救赎弥补，要么就暗黑，happ ending是不行的，否则那么多人白死了）,2
